DateKey,Date,FullDateUK,FullDateUSA,DayOfMonth,DaySuffix,DayName,DayOfWeekUSA,DayOfWeekUK,DayOfWeekInMonth,DayOfWeekInYear,DayOfQuarter,DayOfYear,WeekOfMonth,WeekOfQuarter,WeekOfYear,Month,MonthName,MonthOfQuarter,Quarter,QuarterName,Year,YearName,MonthYear,MMYYYY,FirstDayOfMonth,LastDayOfMonth,FirstDayOfQuarter,LastDayOfQuarter,FirstDayOfYear,LastDayOfYear,IsHolidayUSA,IsWeekday,HolidayUSA,IsHolidayUK,HolidayUK
20250707,2025-07-07 00:00:00,07/07/2025,07/07/2025,7,7th,Monday,2,1,1,27,1,188,2,1,28,7,July,1,3,Third,2025,CY 2025,Jul-2025  ,072025,2025-07-01,2025-07-31,2025-07-01,2025-09-30,2025-01-01,2025-12-31,False,True,,False,
20250708,2025-07-08 00:00:00,08/07/2025,07/08/2025,8,8th,Tuesday,3,2,2,27,2,189,2,2,28,7,July,1,3,Third,2025,CY 2025,Jul-2025  ,072025,2025-07-01,2025-07-31,2025-07-01,2025-09-30,2025-01-01,2025-12-31,False,True,,False,
20250709,2025-07-09 00:00:00,09/07/2025,07/09/2025,9,9th,Wednesday,4,3,2,28,2,190,2,2,28,7,July,1,3,Third,2025,CY 2025,Jul-2025  ,072025,2025-07-01,2025-07-31,2025-07-01,2025-09-30,2025-01-01,2025-12-31,False,True,,False,
20250710,2025-07-10 00:00:00,10/07/2025,07/10/2025,10,10th,Thursday,5,4,2,28,2,191,2,2,28,7,July,1,3,Third,2025,CY 2025,Jul-2025  ,072025,2025-07-01,2025-07-31,2025-07-01,2025-09-30,2025-01-01,2025-12-31,False,True,,False,
20250711,2025-07-11 00:00:00,11/07/2025,07/11/2025,11,11th,Friday,6,5,2,28,2,192,2,2,28,7,July,1,3,Third,2025,CY 2025,Jul-2025  ,072025,2025-07-01,2025-07-31,2025-07-01,2025-09-30,2025-01-01,2025-12-31,False,True,,False,
20250712,2025-07-12 00:00:00,12/07/2025,07/12/2025,12,12th,Saturday,7,6,2,28,2,193,2,2,28,7,July,1,3,Third,2025,CY 2025,Jul-2025  ,072025,2025-07-01,2025-07-31,2025-07-01,2025-09-30,2025-01-01,2025-12-31,False,False,,False,
20250713,2025-07-13 00:00:00,13/07/2025,07/13/2025,13,13th,Sunday,1,7,2,28,2,194,3,2,29,7,July,1,3,Third,2025,CY 2025,Jul-2025  ,072025,2025-07-01,2025-07-31,2025-07-01,2025-09-30,2025-01-01,2025-12-31,False,False,,False,
20250714,2025-07-14 00:00:00,14/07/2025,07/14/2025,14,14th,Monday,2,1,2,28,2,195,3,2,29,7,July,1,3,Third,2025,CY 2025,Jul-2025  ,072025,2025-07-01,2025-07-31,2025-07-01,2025-09-30,2025-01-01,2025-12-31,False,True,,False,
20250715,2025-07-15 00:00:00,15/07/2025,07/15/2025,15,15th,Tuesday,3,2,3,28,3,196,3,3,29,7,July,1,3,Third,2025,CY 2025,Jul-2025  ,072025,2025-07-01,2025-07-31,2025-07-01,2025-09-30,2025-01-01,2025-12-31,False,True,,False,
20250716,2025-07-16 00:00:00,16/07/2025,07/16/2025,16,16th,Wednesday,4,3,3,29,3,197,3,3,29,7,July,1,3,Third,2025,CY 2025,Jul-2025  ,072025,2025-07-01,2025-07-31,2025-07-01,2025-09-30,2025-01-01,2025-12-31,False,True,,False,
20250717,2025-07-17 00:00:00,17/07/2025,07/17/2025,17,17th,Thursday,5,4,3,29,3,198,3,3,29,7,July,1,3,Third,2025,CY 2025,Jul-2025  ,072025,2025-07-01,2025-07-31,2025-07-01,2025-09-30,2025-01-01,2025-12-31,False,True,,False,
20250718,2025-07-18 00:00:00,18/07/2025,07/18/2025,18,18th,Friday,6,5,3,29,3,199,3,3,29,7,July,1,3,Third,2025,CY 2025,Jul-2025  ,072025,2025-07-01,2025-07-31,2025-07-01,2025-09-30,2025-01-01,2025-12-31,False,True,,False,
20250719,2025-07-19 00:00:00,19/07/2025,07/19/2025,19,19th,Saturday,7,6,3,29,3,200,3,3,29,7,July,1,3,Third,2025,CY 2025,Jul-2025  ,072025,2025-07-01,2025-07-31,2025-07-01,2025-09-30,2025-01-01,2025-12-31,False,False,,False,
20250720,2025-07-20 00:00:00,20/07/2025,07/20/2025,20,20th,Sunday,1,7,3,29,3,201,4,3,30,7,July,1,3,Third,2025,CY 2025,Jul-2025  ,072025,2025-07-01,2025-07-31,2025-07-01,2025-09-30,2025-01-01,2025-12-31,False,False,,False,
20250721,2025-07-21 00:00:00,21/07/2025,07/21/2025,21,21st,Monday,2,1,3,29,3,202,4,3,30,7,July,1,3,Third,2025,CY 2025,Jul-2025  ,072025,2025-07-01,2025-07-31,2025-07-01,2025-09-30,2025-01-01,2025-12-31,False,True,,False,
20250722,2025-07-22 00:00:00,22/07/2025,07/22/2025,22,22nd,Tuesday,3,2,4,29,4,203,4,4,30,7,July,1,3,Third,2025,CY 2025,Jul-2025  ,072025,2025-07-01,2025-07-31,2025-07-01,2025-09-30,2025-01-01,2025-12-31,False,True,,False,
20250723,2025-07-23 00:00:00,23/07/2025,07/23/2025,23,23rd,Wednesday,4,3,4,30,4,204,4,4,30,7,July,1,3,Third,2025,CY 2025,Jul-2025  ,072025,2025-07-01,2025-07-31,2025-07-01,2025-09-30,2025-01-01,2025-12-31,False,True,,False,
20250724,2025-07-24 00:00:00,24/07/2025,07/24/2025,24,24th,Thursday,5,4,4,30,4,205,4,4,30,7,July,1,3,Third,2025,CY 2025,Jul-2025  ,072025,2025-07-01,2025-07-31,2025-07-01,2025-09-30,2025-01-01,2025-12-31,False,True,,False,
20250725,2025-07-25 00:00:00,25/07/2025,07/25/2025,25,25th,Friday,6,5,4,30,4,206,4,4,30,7,July,1,3,Third,2025,CY 2025,Jul-2025  ,072025,2025-07-01,2025-07-31,2025-07-01,2025-09-30,2025-01-01,2025-12-31,False,True,,False,
20250726,2025-07-26 00:00:00,26/07/2025,07/26/2025,26,26th,Saturday,7,6,4,30,4,207,4,4,30,7,July,1,3,Third,2025,CY 2025,Jul-2025  ,072025,2025-07-01,2025-07-31,2025-07-01,2025-09-30,2025-01-01,2025-12-31,False,False,,False,
20250727,2025-07-27 00:00:00,27/07/2025,07/27/2025,27,27th,Sunday,1,7,4,30,4,208,5,4,31,7,July,1,3,Third,2025,CY 2025,Jul-2025  ,072025,2025-07-01,2025-07-31,2025-07-01,2025-09-30,2025-01-01,2025-12-31,False,False,,False,
20250728,2025-07-28 00:00:00,28/07/2025,07/28/2025,28,28th,Monday,2,1,4,30,4,209,5,4,31,7,July,1,3,Third,2025,CY 2025,Jul-2025  ,072025,2025-07-01,2025-07-31,2025-07-01,2025-09-30,2025-01-01,2025-12-31,False,True,,False,
20250729,2025-07-29 00:00:00,29/07/2025,07/29/2025,29,29th,Tuesday,3,2,5,30,5,210,5,5,31,7,July,1,3,Third,2025,CY 2025,Jul-2025  ,072025,2025-07-01,2025-07-31,2025-07-01,2025-09-30,2025-01-01,2025-12-31,False,True,,False,
20250730,2025-07-30 00:00:00,30/07/2025,07/30/2025,30,30th,Wednesday,4,3,5,31,5,211,5,5,31,7,July,1,3,Third,2025,CY 2025,Jul-2025  ,072025,2025-07-01,2025-07-31,2025-07-01,2025-09-30,2025-01-01,2025-12-31,False,True,,False,
20250731,2025-07-31 00:00:00,31/07/2025,07/31/2025,31,31st,Thursday,5,4,5,31,5,212,5,5,31,7,July,1,3,Third,2025,CY 2025,Jul-2025  ,072025,2025-07-01,2025-07-31,2025-07-01,2025-09-30,2025-01-01,2025-12-31,False,True,,False,
20250801,2025-08-01 00:00:00,01/08/2025,08/01/2025,1,1st,Friday,6,5,1,31,5,213,1,5,31,8,August,2,3,Third,2025,CY 2025,Aug-2025  ,082025,2025-08-01,2025-08-31,2025-07-01,2025-09-30,2025-01-01,2025-12-31,False,True,,False,
20250802,2025-08-02 00:00:00,02/08/2025,08/02/2025,2,2nd,Saturday,7,6,1,31,5,214,1,5,31,8,August,2,3,Third,2025,CY 2025,Aug-2025  ,082025,2025-08-01,2025-08-31,2025-07-01,2025-09-30,2025-01-01,2025-12-31,False,False,,False,
20250803,2025-08-03 00:00:00,03/08/2025,08/03/2025,3,3rd,Sunday,1,7,1,31,5,215,2,5,32,8,August,2,3,Third,2025,CY 2025,Aug-2025  ,082025,2025-08-01,2025-08-31,2025-07-01,2025-09-30,2025-01-01,2025-12-31,False,False,,False,
20250804,2025-08-04 00:00:00,04/08/2025,08/04/2025,4,4th,Monday,2,1,1,31,5,216,2,5,32,8,August,2,3,Third,2025,CY 2025,Aug-2025  ,082025,2025-08-01,2025-08-31,2025-07-01,2025-09-30,2025-01-01,2025-12-31,False,True,,False,
20250805,2025-08-05 00:00:00,05/08/2025,08/05/2025,5,5th,Tuesday,3,2,1,31,6,217,2,6,32,8,August,2,3,Third,2025,CY 2025,Aug-2025  ,082025,2025-08-01,2025-08-31,2025-07-01,2025-09-30,2025-01-01,2025-12-31,False,True,,False,
20250806,2025-08-06 00:00:00,06/08/2025,08/06/2025,6,6th,Wednesday,4,3,1,32,6,218,2,6,32,8,August,2,3,Third,2025,CY 2025,Aug-2025  ,082025,2025-08-01,2025-08-31,2025-07-01,2025-09-30,2025-01-01,2025-12-31,False,True,,False,
20250807,2025-08-07 00:00:00,07/08/2025,08/07/2025,7,7th,Thursday,5,4,1,32,6,219,2,6,32,8,August,2,3,Third,2025,CY 2025,Aug-2025  ,082025,2025-08-01,2025-08-31,2025-07-01,2025-09-30,2025-01-01,2025-12-31,False,True,,False,
20250808,2025-08-08 00:00:00,08/08/2025,08/08/2025,8,8th,Friday,6,5,2,32,6,220,2,6,32,8,August,2,3,Third,2025,CY 2025,Aug-2025  ,082025,2025-08-01,2025-08-31,2025-07-01,2025-09-30,2025-01-01,2025-12-31,False,True,,False,
20250809,2025-08-09 00:00:00,09/08/2025,08/09/2025,9,9th,Saturday,7,6,2,32,6,221,2,6,32,8,August,2,3,Third,2025,CY 2025,Aug-2025  ,082025,2025-08-01,2025-08-31,2025-07-01,2025-09-30,2025-01-01,2025-12-31,False,False,,False,
20250810,2025-08-10 00:00:00,10/08/2025,08/10/2025,10,10th,Sunday,1,7,2,32,6,222,3,6,33,8,August,2,3,Third,2025,CY 2025,Aug-2025  ,082025,2025-08-01,2025-08-31,2025-07-01,2025-09-30,2025-01-01,2025-12-31,False,False,,False,
20250811,2025-08-11 00:00:00,11/08/2025,08/11/2025,11,11th,Monday,2,1,2,32,6,223,3,6,33,8,August,2,3,Third,2025,CY 2025,Aug-2025  ,082025,2025-08-01,2025-08-31,2025-07-01,2025-09-30,2025-01-01,2025-12-31,False,True,,False,
20250812,2025-08-12 00:00:00,12/08/2025,08/12/2025,12,12th,Tuesday,3,2,2,32,7,224,3,7,33,8,August,2,3,Third,2025,CY 2025,Aug-2025  ,082025,2025-08-01,2025-08-31,2025-07-01,2025-09-30,2025-01-01,2025-12-31,False,True,,False,
20250813,2025-08-13 00:00:00,13/08/2025,08/13/2025,13,13th,Wednesday,4,3,2,33,7,225,3,7,33,8,August,2,3,Third,2025,CY 2025,Aug-2025  ,082025,2025-08-01,2025-08-31,2025-07-01,2025-09-30,2025-01-01,2025-12-31,False,True,,False,
20250814,2025-08-14 00:00:00,14/08/2025,08/14/2025,14,14th,Thursday,5,4,2,33,7,226,3,7,33,8,August,2,3,Third,2025,CY 2025,Aug-2025  ,082025,2025-08-01,2025-08-31,2025-07-01,2025-09-30,2025-01-01,2025-12-31,False,True,,False,
20250815,2025-08-15 00:00:00,15/08/2025,08/15/2025,15,15th,Friday,6,5,3,33,7,227,3,7,33,8,August,2,3,Third,2025,CY 2025,Aug-2025  ,082025,2025-08-01,2025-08-31,2025-07-01,2025-09-30,2025-01-01,2025-12-31,False,True,,False,
20250816,2025-08-16 00:00:00,16/08/2025,08/16/2025,16,16th,Saturday,7,6,3,33,7,228,3,7,33,8,August,2,3,Third,2025,CY 2025,Aug-2025  ,082025,2025-08-01,2025-08-31,2025-07-01,2025-09-30,2025-01-01,2025-12-31,False,False,,False,
20250817,2025-08-17 00:00:00,17/08/2025,08/17/2025,17,17th,Sunday,1,7,3,33,7,229,4,7,34,8,August,2,3,Third,2025,CY 2025,Aug-2025  ,082025,2025-08-01,2025-08-31,2025-07-01,2025-09-30,2025-01-01,2025-12-31,False,False,,False,
20250818,2025-08-18 00:00:00,18/08/2025,08/18/2025,18,18th,Monday,2,1,3,33,7,230,4,7,34,8,August,2,3,Third,2025,CY 2025,Aug-2025  ,082025,2025-08-01,2025-08-31,2025-07-01,2025-09-30,2025-01-01,2025-12-31,False,True,,False,
20250819,2025-08-19 00:00:00,19/08/2025,08/19/2025,19,19th,Tuesday,3,2,3,33,8,231,4,8,34,8,August,2,3,Third,2025,CY 2025,Aug-2025  ,082025,2025-08-01,2025-08-31,2025-07-01,2025-09-30,2025-01-01,2025-12-31,False,True,,False,
20250820,2025-08-20 00:00:00,20/08/2025,08/20/2025,20,20th,Wednesday,4,3,3,34,8,232,4,8,34,8,August,2,3,Third,2025,CY 2025,Aug-2025  ,082025,2025-08-01,2025-08-31,2025-07-01,2025-09-30,2025-01-01,2025-12-31,False,True,,False,
20250821,2025-08-21 00:00:00,21/08/2025,08/21/2025,21,21st,Thursday,5,4,3,34,8,233,4,8,34,8,August,2,3,Third,2025,CY 2025,Aug-2025  ,082025,2025-08-01,2025-08-31,2025-07-01,2025-09-30,2025-01-01,2025-12-31,False,True,,False,
20250822,2025-08-22 00:00:00,22/08/2025,08/22/2025,22,22nd,Friday,6,5,4,34,8,234,4,8,34,8,August,2,3,Third,2025,CY 2025,Aug-2025  ,082025,2025-08-01,2025-08-31,2025-07-01,2025-09-30,2025-01-01,2025-12-31,False,True,,False,
20250823,2025-08-23 00:00:00,23/08/2025,08/23/2025,23,23rd,Saturday,7,6,4,34,8,235,4,8,34,8,August,2,3,Third,2025,CY 2025,Aug-2025  ,082025,2025-08-01,2025-08-31,2025-07-01,2025-09-30,2025-01-01,2025-12-31,False,False,,False,
20250824,2025-08-24 00:00:00,24/08/2025,08/24/2025,24,24th,Sunday,1,7,4,34,8,236,5,8,35,8,August,2,3,Third,2025,CY 2025,Aug-2025  ,082025,2025-08-01,2025-08-31,2025-07-01,2025-09-30,2025-01-01,2025-12-31,False,False,,False,
20250825,2025-08-25 00:00:00,25/08/2025,08/25/2025,25,25th,Monday,2,1,4,34,8,237,5,8,35,8,August,2,3,Third,2025,CY 2025,Aug-2025  ,082025,2025-08-01,2025-08-31,2025-07-01,2025-09-30,2025-01-01,2025-12-31,False,True,,True,Summer Bank Holiday
20250826,2025-08-26 00:00:00,26/08/2025,08/26/2025,26,26th,Tuesday,3,2,4,34,9,238,5,9,35,8,August,2,3,Third,2025,CY 2025,Aug-2025  ,082025,2025-08-01,2025-08-31,2025-07-01,2025-09-30,2025-01-01,2025-12-31,False,True,,False,
20250827,2025-08-27 00:00:00,27/08/2025,08/27/2025,27,27th,Wednesday,4,3,4,35,9,239,5,9,35,8,August,2,3,Third,2025,CY 2025,Aug-2025  ,082025,2025-08-01,2025-08-31,2025-07-01,2025-09-30,2025-01-01,2025-12-31,False,True,,False,
20250828,2025-08-28 00:00:00,28/08/2025,08/28/2025,28,28th,Thursday,5,4,4,35,9,240,5,9,35,8,August,2,3,Third,2025,CY 2025,Aug-2025  ,082025,2025-08-01,2025-08-31,2025-07-01,2025-09-30,2025-01-01,2025-12-31,False,True,,False,
20250829,2025-08-29 00:00:00,29/08/2025,08/29/2025,29,29th,Friday,6,5,5,35,9,241,5,9,35,8,August,2,3,Third,2025,CY 2025,Aug-2025  ,082025,2025-08-01,2025-08-31,2025-07-01,2025-09-30,2025-01-01,2025-12-31,False,True,,False,
20250830,2025-08-30 00:00:00,30/08/2025,08/30/2025,30,30th,Saturday,7,6,5,35,9,242,5,9,35,8,August,2,3,Third,2025,CY 2025,Aug-2025  ,082025,2025-08-01,2025-08-31,2025-07-01,2025-09-30,2025-01-01,2025-12-31,False,False,,False,
20250831,2025-08-31 00:00:00,31/08/2025,08/31/2025,31,31st,Sunday,1,7,5,35,9,243,6,9,36,8,August,2,3,Third,2025,CY 2025,Aug-2025  ,082025,2025-08-01,2025-08-31,2025-07-01,2025-09-30,2025-01-01,2025-12-31,False,False,,False,
20250901,2025-09-01 00:00:00,01/09/2025,09/01/2025,1,1st,Monday,2,1,1,35,9,244,1,9,36,9,September,3,3,Third,2025,CY 2025,Sep-2025  ,092025,2025-09-01,2025-09-30,2025-07-01,2025-09-30,2025-01-01,2025-12-31,False,True,,False,
20250902,2025-09-02 00:00:00,02/09/2025,09/02/2025,2,2nd,Tuesday,3,2,1,35,10,245,1,10,36,9,September,3,3,Third,2025,CY 2025,Sep-2025  ,092025,2025-09-01,2025-09-30,2025-07-01,2025-09-30,2025-01-01,2025-12-31,False,True,,False,
20250903,2025-09-03 00:00:00,03/09/2025,09/03/2025,3,3rd,Wednesday,4,3,1,36,10,246,1,10,36,9,September,3,3,Third,2025,CY 2025,Sep-2025  ,092025,2025-09-01,2025-09-30,2025-07-01,2025-09-30,2025-01-01,2025-12-31,False,True,,False,
20250904,2025-09-04 00:00:00,04/09/2025,09/04/2025,4,4th,Thursday,5,4,1,36,10,247,1,10,36,9,September,3,3,Third,2025,CY 2025,Sep-2025  ,092025,2025-09-01,2025-09-30,2025-07-01,2025-09-30,2025-01-01,2025-12-31,False,True,,False,
20250905,2025-09-05 00:00:00,05/09/2025,09/05/2025,5,5th,Friday,6,5,1,36,10,248,1,10,36,9,September,3,3,Third,2025,CY 2025,Sep-2025  ,092025,2025-09-01,2025-09-30,2025-07-01,2025-09-30,2025-01-01,2025-12-31,False,True,,False,
20250906,2025-09-06 00:00:00,06/09/2025,09/06/2025,6,6th,Saturday,7,6,1,36,10,249,1,10,36,9,September,3,3,Third,2025,CY 2025,Sep-2025  ,092025,2025-09-01,2025-09-30,2025-07-01,2025-09-30,2025-01-01,2025-12-31,False,False,,False,
20250907,2025-09-07 00:00:00,07/09/2025,09/07/2025,7,7th,Sunday,1,7,1,36,10,250,2,10,37,9,September,3,3,Third,2025,CY 2025,Sep-2025  ,092025,2025-09-01,2025-09-30,2025-07-01,2025-09-30,2025-01-01,2025-12-31,False,False,,False,
20250908,2025-09-08 00:00:00,08/09/2025,09/08/2025,8,8th,Monday,2,1,2,36,10,251,2,10,37,9,September,3,3,Third,2025,CY 2025,Sep-2025  ,092025,2025-09-01,2025-09-30,2025-07-01,2025-09-30,2025-01-01,2025-12-31,False,True,,False,
20250909,2025-09-09 00:00:00,09/09/2025,09/09/2025,9,9th,Tuesday,3,2,2,36,11,252,2,11,37,9,September,3,3,Third,2025,CY 2025,Sep-2025  ,092025,2025-09-01,2025-09-30,2025-07-01,2025-09-30,2025-01-01,2025-12-31,False,True,,False,
20250910,2025-09-10 00:00:00,10/09/2025,09/10/2025,10,10th,Wednesday,4,3,2,37,11,253,2,11,37,9,September,3,3,Third,2025,CY 2025,Sep-2025  ,092025,2025-09-01,2025-09-30,2025-07-01,2025-09-30,2025-01-01,2025-12-31,False,True,,False,
20250911,2025-09-11 00:00:00,11/09/2025,09/11/2025,11,11th,Thursday,5,4,2,37,11,254,2,11,37,9,September,3,3,Third,2025,CY 2025,Sep-2025  ,092025,2025-09-01,2025-09-30,2025-07-01,2025-09-30,2025-01-01,2025-12-31,False,True,,False,
20250912,2025-09-12 00:00:00,12/09/2025,09/12/2025,12,12th,Friday,6,5,2,37,11,255,2,11,37,9,September,3,3,Third,2025,CY 2025,Sep-2025  ,092025,2025-09-01,2025-09-30,2025-07-01,2025-09-30,2025-01-01,2025-12-31,False,True,,False,
20250913,2025-09-13 00:00:00,13/09/2025,09/13/2025,13,13th,Saturday,7,6,2,37,11,256,2,11,37,9,September,3,3,Third,2025,CY 2025,Sep-2025  ,092025,2025-09-01,2025-09-30,2025-07-01,2025-09-30,2025-01-01,2025-12-31,False,False,,False,
20250914,2025-09-14 00:00:00,14/09/2025,09/14/2025,14,14th,Sunday,1,7,2,37,11,257,3,11,38,9,September,3,3,Third,2025,CY 2025,Sep-2025  ,092025,2025-09-01,2025-09-30,2025-07-01,2025-09-30,2025-01-01,2025-12-31,False,False,,False,
20250915,2025-09-15 00:00:00,15/09/2025,09/15/2025,15,15th,Monday,2,1,3,37,11,258,3,11,38,9,September,3,3,Third,2025,CY 2025,Sep-2025  ,092025,2025-09-01,2025-09-30,2025-07-01,2025-09-30,2025-01-01,2025-12-31,False,True,,False,
20250916,2025-09-16 00:00:00,16/09/2025,09/16/2025,16,16th,Tuesday,3,2,3,37,12,259,3,12,38,9,September,3,3,Third,2025,CY 2025,Sep-2025  ,092025,2025-09-01,2025-09-30,2025-07-01,2025-09-30,2025-01-01,2025-12-31,False,True,,False,
20250917,2025-09-17 00:00:00,17/09/2025,09/17/2025,17,17th,Wednesday,4,3,3,38,12,260,3,12,38,9,September,3,3,Third,2025,CY 2025,Sep-2025  ,092025,2025-09-01,2025-09-30,2025-07-01,2025-09-30,2025-01-01,2025-12-31,False,True,,False,
20250918,2025-09-18 00:00:00,18/09/2025,09/18/2025,18,18th,Thursday,5,4,3,38,12,261,3,12,38,9,September,3,3,Third,2025,CY 2025,Sep-2025  ,092025,2025-09-01,2025-09-30,2025-07-01,2025-09-30,2025-01-01,2025-12-31,False,True,,False,
20250919,2025-09-19 00:00:00,19/09/2025,09/19/2025,19,19th,Friday,6,5,3,38,12,262,3,12,38,9,September,3,3,Third,2025,CY 2025,Sep-2025  ,092025,2025-09-01,2025-09-30,2025-07-01,2025-09-30,2025-01-01,2025-12-31,False,True,,False,
20250920,2025-09-20 00:00:00,20/09/2025,09/20/2025,20,20th,Saturday,7,6,3,38,12,263,3,12,38,9,September,3,3,Third,2025,CY 2025,Sep-2025  ,092025,2025-09-01,2025-09-30,2025-07-01,2025-09-30,2025-01-01,2025-12-31,False,False,,False,
20250921,2025-09-21 00:00:00,21/09/2025,09/21/2025,21,21st,Sunday,1,7,3,38,12,264,4,12,39,9,September,3,3,Third,2025,CY 2025,Sep-2025  ,092025,2025-09-01,2025-09-30,2025-07-01,2025-09-30,2025-01-01,2025-12-31,False,False,,False,
20250922,2025-09-22 00:00:00,22/09/2025,09/22/2025,22,22nd,Monday,2,1,4,38,12,265,4,12,39,9,September,3,3,Third,2025,CY 2025,Sep-2025  ,092025,2025-09-01,2025-09-30,2025-07-01,2025-09-30,2025-01-01,2025-12-31,False,True,,False,
20250923,2025-09-23 00:00:00,23/09/2025,09/23/2025,23,23rd,Tuesday,3,2,4,38,13,266,4,13,39,9,September,3,3,Third,2025,CY 2025,Sep-2025  ,092025,2025-09-01,2025-09-30,2025-07-01,2025-09-30,2025-01-01,2025-12-31,False,True,,False,
20250924,2025-09-24 00:00:00,24/09/2025,09/24/2025,24,24th,Wednesday,4,3,4,39,13,267,4,13,39,9,September,3,3,Third,2025,CY 2025,Sep-2025  ,092025,2025-09-01,2025-09-30,2025-07-01,2025-09-30,2025-01-01,2025-12-31,False,True,,False,
20250925,2025-09-25 00:00:00,25/09/2025,09/25/2025,25,25th,Thursday,5,4,4,39,13,268,4,13,39,9,September,3,3,Third,2025,CY 2025,Sep-2025  ,092025,2025-09-01,2025-09-30,2025-07-01,2025-09-30,2025-01-01,2025-12-31,False,True,,False,
20250926,2025-09-26 00:00:00,26/09/2025,09/26/2025,26,26th,Friday,6,5,4,39,13,269,4,13,39,9,September,3,3,Third,2025,CY 2025,Sep-2025  ,092025,2025-09-01,2025-09-30,2025-07-01,2025-09-30,2025-01-01,2025-12-31,False,True,,False,
20250927,2025-09-27 00:00:00,27/09/2025,09/27/2025,27,27th,Saturday,7,6,4,39,13,270,4,13,39,9,September,3,3,Third,2025,CY 2025,Sep-2025  ,092025,2025-09-01,2025-09-30,2025-07-01,2025-09-30,2025-01-01,2025-12-31,False,False,,False,
20250928,2025-09-28 00:00:00,28/09/2025,09/28/2025,28,28th,Sunday,1,7,4,39,13,271,5,13,40,9,September,3,3,Third,2025,CY 2025,Sep-2025  ,092025,2025-09-01,2025-09-30,2025-07-01,2025-09-30,2025-01-01,2025-12-31,False,False,,False,
20250929,2025-09-29 00:00:00,29/09/2025,09/29/2025,29,29th,Monday,2,1,5,39,13,272,5,13,40,9,September,3,3,Third,2025,CY 2025,Sep-2025  ,092025,2025-09-01,2025-09-30,2025-07-01,2025-09-30,2025-01-01,2025-12-31,False,True,,False,
20250930,2025-09-30 00:00:00,30/09/2025,09/30/2025,30,30th,Tuesday,3,2,5,39,14,273,5,14,40,9,September,3,3,Third,2025,CY 2025,Sep-2025  ,092025,2025-09-01,2025-09-30,2025-07-01,2025-09-30,2025-01-01,2025-12-31,False,True,,False,
20251001,2025-10-01 00:00:00,01/10/2025,10/01/2025,1,1st,Wednesday,4,3,1,40,1,274,1,1,40,10,October,1,4,Fourth,2025,CY 2025,Oct-2025  ,102025,2025-10-01,2025-10-31,2025-10-01,2025-12-31,2025-01-01,2025-12-31,False,True,,False,
20251002,2025-10-02 00:00:00,02/10/2025,10/02/2025,2,2nd,Thursday,5,4,1,40,1,275,1,1,40,10,October,1,4,Fourth,2025,CY 2025,Oct-2025  ,102025,2025-10-01,2025-10-31,2025-10-01,2025-12-31,2025-01-01,2025-12-31,False,True,,False,
20251003,2025-10-03 00:00:00,03/10/2025,10/03/2025,3,3rd,Friday,6,5,1,40,1,276,1,1,40,10,October,1,4,Fourth,2025,CY 2025,Oct-2025  ,102025,2025-10-01,2025-10-31,2025-10-01,2025-12-31,2025-01-01,2025-12-31,False,True,,False,
20251004,2025-10-04 00:00:00,04/10/2025,10/04/2025,4,4th,Saturday,7,6,1,40,1,277,1,1,40,10,October,1,4,Fourth,2025,CY 2025,Oct-2025  ,102025,2025-10-01,2025-10-31,2025-10-01,2025-12-31,2025-01-01,2025-12-31,False,False,,False,
20251005,2025-10-05 00:00:00,05/10/2025,10/05/2025,5,5th,Sunday,1,7,1,40,1,278,2,1,41,10,October,1,4,Fourth,2025,CY 2025,Oct-2025  ,102025,2025-10-01,2025-10-31,2025-10-01,2025-12-31,2025-01-01,2025-12-31,False,False,,False,
20251006,2025-10-06 00:00:00,06/10/2025,10/06/2025,6,6th,Monday,2,1,1,40,1,279,2,1,41,10,October,1,4,Fourth,2025,CY 2025,Oct-2025  ,102025,2025-10-01,2025-10-31,2025-10-01,2025-12-31,2025-01-01,2025-12-31,False,True,,False,
20251007,2025-10-07 00:00:00,07/10/2025,10/07/2025,7,7th,Tuesday,3,2,1,40,1,280,2,1,41,10,October,1,4,Fourth,2025,CY 2025,Oct-2025  ,102025,2025-10-01,2025-10-31,2025-10-01,2025-12-31,2025-01-01,2025-12-31,False,True,,False,
20251008,2025-10-08 00:00:00,08/10/2025,10/08/2025,8,8th,Wednesday,4,3,2,41,2,281,2,2,41,10,October,1,4,Fourth,2025,CY 2025,Oct-2025  ,102025,2025-10-01,2025-10-31,2025-10-01,2025-12-31,2025-01-01,2025-12-31,False,True,,False,
20251009,2025-10-09 00:00:00,09/10/2025,10/09/2025,9,9th,Thursday,5,4,2,41,2,282,2,2,41,10,October,1,4,Fourth,2025,CY 2025,Oct-2025  ,102025,2025-10-01,2025-10-31,2025-10-01,2025-12-31,2025-01-01,2025-12-31,False,True,,False,
20251010,2025-10-10 00:00:00,10/10/2025,10/10/2025,10,10th,Friday,6,5,2,41,2,283,2,2,41,10,October,1,4,Fourth,2025,CY 2025,Oct-2025  ,102025,2025-10-01,2025-10-31,2025-10-01,2025-12-31,2025-01-01,2025-12-31,False,True,,False,
