"id_factura","cantidad_vendida","precio_unitario_historico","ingresos_linea","llave_fecha","id_track_original","nombre_cancion","album","artista","genero_actual","genero_anterior","registro_activo"
354,1,0.99,0.99,20250405,1151,"Paradise City","Appetite for Destruction","Guns N' Roses","Rock","","T"
354,1,0.99,0.99,20250405,1157,"Rocket Queen","Appetite for Destruction","Guns N' Roses","Rock","","T"
354,1,0.99,0.99,20250405,1163,"You Ain't the First","Use Your Illusion I","Guns N' Roses","Rock","","T"
354,1,0.99,0.99,20250405,1169,"Garden of Eden","Use Your Illusion I","Guns N' Roses","Rock","","T"
354,1,0.99,0.99,20250405,1175,"14 Years","Use Your Illusion II","Guns N' Roses","Metal","","T"
354,1,0.99,0.99,20250405,1181,"Pretty Tied Up","Use Your Illusion II","Guns N' Roses","Metal","","T"
355,1,0.99,0.99,20250410,1190,"Magnetic Ocean","Blue Moods","Incognito","Jazz","","T"
355,1,0.99,0.99,20250410,1199,"She Wears Black","Blue Moods","Incognito","Jazz","","T"
355,1,0.99,0.99,20250410,1208,"For the Greater Good of God","A Matter of Life and Death","Iron Maiden","Rock","","T"
355,1,0.99,0.99,20250410,1217,"Where Eagles Dare","A Real Dead One","Iron Maiden","Metal","","T"
355,1,0.99,0.99,20250410,1226,"Can I Play With Madness","A Real Live One","Iron Maiden","Metal","","T"
355,1,0.99,0.99,20250410,1235,"The Wicker Man","Brave New World","Iron Maiden","Rock","","T"
355,1,0.99,0.99,20250410,1244,"The Thin Line Between Love & Hate","Brave New World","Iron Maiden","Rock","","T"
355,1,0.99,0.99,20250410,1253,"Face In The Sand","Dance Of Death","Iron Maiden","Heavy Metal","","T"
355,1,0.99,0.99,20250410,1262,"The Fugitive","Fear Of The Dark","Iron Maiden","Rock","","T"
355,1,0.99,0.99,20250410,1271,"04 - Running Free","Iron Maiden","Iron Maiden","Blues","","T"
355,1,0.99,0.99,20250410,1280,"Another Life","Killers","Iron Maiden","Heavy Metal","","T"
355,1,0.99,0.99,20250410,1289,"2 Minutes To Midnight","Live After Death","Iron Maiden","Metal","","T"
355,1,0.99,0.99,20250410,1298,"Run To The Hills","Live After Death","Iron Maiden","Metal","","T"
355,1,0.99,0.99,20250410,1307,"Wrathchild","Live At Donington 1992 (Disc 1)","Iron Maiden","Rock","","T"
356,1,0.99,0.99,20250418,1321,"Hallowed Be Thy Name","Live At Donington 1992 (Disc 2)","Iron Maiden","Rock","","T"
357,1,0.99,0.99,20250501,1322,"The Trooper","Live At Donington 1992 (Disc 2)","Iron Maiden","Rock","","T"
357,1,0.99,0.99,20250501,1323,"Sanctuary","Live At Donington 1992 (Disc 2)","Iron Maiden","Rock","","T"
358,1,0.99,0.99,20250501,1325,"Tailgunner","No Prayer For The Dying","Iron Maiden","Metal","","T"
358,1,0.99,0.99,20250501,1327,"No Prayer For The Dying","No Prayer For The Dying","Iron Maiden","Metal","","T"
359,1,0.99,0.99,20250502,1329,"Fates Warning","No Prayer For The Dying","Iron Maiden","Metal","","T"
359,1,0.99,0.99,20250502,1331,"Run Silent Run Deep","No Prayer For The Dying","Iron Maiden","Metal","","T"
359,1,0.99,0.99,20250502,1333,"Bring Your Daughter... ...To The Slaughter","No Prayer For The Dying","Iron Maiden","Metal","","T"
359,1,0.99,0.99,20250502,1335,"Where Eagles Dare","Piece Of Mind","Iron Maiden","Metal","","T"
360,1,0.99,0.99,20250503,1339,"The Trooper","Piece Of Mind","Iron Maiden","Metal","","T"
360,1,0.99,0.99,20250503,1343,"To Tame A Land","Piece Of Mind","Iron Maiden","Metal","","T"
360,1,0.99,0.99,20250503,1347,"Flash of The Blade","Powerslave","Iron Maiden","Metal","","T"
360,1,0.99,0.99,20250503,1351,"Rime of the Ancient Mariner","Powerslave","Iron Maiden","Metal","","T"
360,1,0.99,0.99,20250503,1355,"Brave New World","Rock In Rio [CD1]","Iron Maiden","Metal","","T"
360,1,0.99,0.99,20250503,1359,"Sign Of The Cross","Rock In Rio [CD1]","Iron Maiden","Metal","","T"
361,1,0.99,0.99,20250506,1365,"Fear Of The Dark","Rock In Rio [CD2]","Iron Maiden","Rock","","T"
361,1,0.99,0.99,20250506,1371,"Moonchild","Seventh Son of a Seventh Son","Iron Maiden","Metal","","T"
361,1,0.99,0.99,20250506,1377,"The Clairvoyant","Seventh Son of a Seventh Son","Iron Maiden","Metal","","T"
361,1,0.99,0.99,20250506,1383,"Stranger in a Strange Land","Somewhere in Time","Iron Maiden","Metal","","T"
361,1,0.99,0.99,20250506,1389,"Gangland","The Number of The Beast","Iron Maiden","Metal","","T"
361,1,0.99,0.99,20250506,1395,"Sign Of The Cross","The X Factor","Iron Maiden","Rock","","T"
361,1,0.99,0.99,20250506,1401,"Judgement Of Heaven","The X Factor","Iron Maiden","Rock","","T"
361,1,0.99,0.99,20250506,1407,"The Angel And The Gambler","Virtual XI","Iron Maiden","Rock","","T"
361,1,0.99,0.99,20250506,1413,"Como Estais Amigos","Virtual XI","Iron Maiden","Rock","","T"
362,1,0.99,0.99,20250511,1422,"Say It Loud I'm Black And I'm Proud Pt.1","Sex Machine","James Brown","R&B/Soul","","T"
362,1,0.99,0.99,20250511,1431,"I'm Real","Sex Machine","James Brown","R&B/Soul","","T"
362,1,0.99,0.99,20250511,1440,"Whatever It Is I Just Can't Stop","Emergency On Planet Earth","Jamiroquai","Rock","","T"
362,1,0.99,0.99,20250511,1449,"Destitute Illusions","Synkronized","Jamiroquai","R&B/Soul","","T"
362,1,0.99,0.99,20250511,1458,"Light Years","The Return Of The Space Cowboy","Jamiroquai","Electronica/Dance","","T"
362,1,0.99,0.99,20250511,1467,"Are You Gonna Be My Girl","Get Born","JET","Alternative & Punk","","T"
362,1,0.99,0.99,20250511,1476,"Take It Or Leave It","Get Born","JET","Alternative & Punk","","T"
362,1,0.99,0.99,20250511,1485,"May This Be Love","Are You Experienced?","Jimi Hendrix","Rock","","T"
362,1,0.99,0.99,20250511,1494,"The Wind Cries Mary","Are You Experienced?","Jimi Hendrix","Rock","","T"
362,1,0.99,0.99,20250511,1503,"Lords of Karma","Surfing with the Alien (Remastered)","Joe Satriani","Rock","","T"
362,1,0.99,0.99,20250511,1512,"Os Alquimistas Est�o Chegando","Jorge Ben Jor 25 Anos","Jorge Ben","Latin","","T"
362,1,0.99,0.99,20250511,1521,"As Dores do Mundo","Jota Quest-1995","Jota Quest","Latin","","T"
362,1,0.99,0.99,20250511,1530,"Sem Sentido","Jota Quest-1995","Jota Quest","Latin","","T"
362,1,0.99,0.99,20250511,1539,"Equinocio","Cafezinho","Jo�o Suplicy","World","","T"
363,1,0.99,0.99,20250519,1553,"You've Got Another Thing Comin'","Living After Midnight","Judas Priest","Metal","","T"
364,1,0.99,0.99,20250601,1554,"Turbo Lover","Living After Midnight","Judas Priest","Metal","","T"
364,1,0.99,0.99,20250601,1555,"Freewheel Burning","Living After Midnight","Judas Priest","Metal","","T"
365,1,0.99,0.99,20250601,1557,"Metal Meltdown","Living After Midnight","Judas Priest","Metal","","T"
365,1,0.99,0.99,20250601,1559,"Diamonds And Rust (Live)","Living After Midnight","Judas Priest","Metal","","T"
366,1,0.99,0.99,20250602,1561,"Tyrant (Live)","Living After Midnight","Judas Priest","Metal","","T"
366,1,0.99,0.99,20250602,1563,"Plaster Caster","Unplugged [Live]","Kiss","Rock","","T"
366,1,0.99,0.99,20250602,1565,"Do You Love Me","Unplugged [Live]","Kiss","Rock","","T"
366,1,0.99,0.99,20250602,1567,"Sure Know Something","Unplugged [Live]","Kiss","Rock","","T"
367,1,0.99,0.99,20250603,1571,"I Still Love You","Unplugged [Live]","Kiss","Rock","","T"
367,1,0.99,0.99,20250603,1575,"Nothin' To Lose","Unplugged [Live]","Kiss","Rock","","T"
367,1,0.99,0.99,20250603,1579,"Since I've Been Loving You","BBC Sessions [Disc 2] [Live]","Led Zeppelin","Rock","","T"
367,1,0.99,0.99,20250603,1583,"Going To California","BBC Sessions [Disc 2] [Live]","Led Zeppelin","Rock","","T"
367,1,0.99,0.99,20250603,1587,"We're Gonna Groove","Coda","Led Zeppelin","Rock","","T"
367,1,0.99,0.99,20250603,1591,"Ozone Baby","Coda","Led Zeppelin","Rock","","T"
368,1,0.99,0.99,20250606,1597,"Over The Hills And Far Away","Houses Of The Holy","Led Zeppelin","Rock","","T"
368,1,0.99,0.99,20250606,1603,"In The Evening","In Through The Out Door","Led Zeppelin","Rock","","T"
368,1,0.99,0.99,20250606,1609,"I'm Gonna Crawl","In Through The Out Door","Led Zeppelin","Rock","","T"
368,1,0.99,0.99,20250606,1615,"Four Sticks","IV","Led Zeppelin","Rock","","T"
368,1,0.99,0.99,20250606,1621,"Dazed and Confused","Led Zeppelin I","Led Zeppelin","Rock","","T"
368,1,0.99,0.99,20250606,1627,"Whole Lotta Love","Led Zeppelin II","Led Zeppelin","Rock","","T"
368,1,0.99,0.99,20250606,1633,"Ramble On","Led Zeppelin II","Led Zeppelin","Rock","","T"
368,1,0.99,0.99,20250606,1639,"Since I've Been Loving You","Led Zeppelin III","Led Zeppelin","Rock","","T"
368,1,0.99,0.99,20250606,1645,"Hats Off To (Roy) Harper","Led Zeppelin III","Led Zeppelin","Rock","","T"
369,1,0.99,0.99,20250611,1654,"Sick Again","Physical Graffiti [Disc 2]","Led Zeppelin","Rock","","T"
369,1,0.99,0.99,20250611,1663,"Celebration Day","The Song Remains The Same (Disc 1)","Led Zeppelin","Rock","","T"
369,1,0.99,0.99,20250611,1672,"L'Avventura","A TempestadeTempestade Ou O Livro Dos Dias","Legi�o Urbana","Latin","","T"
369,1,0.99,0.99,20250611,1681,"Leila","A TempestadeTempestade Ou O Livro Dos Dias","Legi�o Urbana","Latin","","T"
369,1,0.99,0.99,20250611,1690,"Tempo Perdido","Mais Do Mesmo","Legi�o Urbana","Latin","","T"
369,1,0.99,0.99,20250611,1699,"Giz","Mais Do Mesmo","Legi�o Urbana","Latin","","T"
369,1,0.99,0.99,20250611,1708,"Mr. Cab Driver","Greatest Hits","Lenny Kravitz","Rock","","T"
369,1,0.99,0.99,20250611,1717,"Assim Caminha A Humanidade","Lulu Santos - RCA 100 Anos De M�sica - �lbum 01","Lulu Santos","Latin","","T"
369,1,0.99,0.99,20250611,1726,"Satisfa��o","Lulu Santos - RCA 100 Anos De M�sica - �lbum 01","Lulu Santos","Latin","","T"
369,1,0.99,0.99,20250611,1735,"Ro-Que-Se-Da-Ne","Lulu Santos - RCA 100 Anos De M�sica - �lbum 02","Lulu Santos","Latin","","T"
369,1,0.99,0.99,20250611,1744,"O �ltimo Rom�ntico (Ao Vivo)","Lulu Santos - RCA 100 Anos De M�sica - �lbum 02","Lulu Santos","Latin","","T"
369,1,0.99,0.99,20250611,1753,"Childhoods End?","Misplaced Childhood","Marillion","Rock","","T"
369,1,0.99,0.99,20250611,1762,"Panis Et Circenses","Barulhinho Bom","Marisa Monte","Latin","","T"
369,1,0.99,0.99,20250611,1771,"Segue O Seco","Barulhinho Bom","Marisa Monte","Latin","","T"
370,1,0.99,0.99,20250619,1785,"Abraham Martin And John","Seek And Shall Find: More Of The Best (1963-1981)","Marvin Gaye","R&B/Soul","","T"
371,1,0.99,0.99,20250702,1786,"Save The Children","Seek And Shall Find: More Of The Best (1963-1981)","Marvin Gaye","R&B/Soul","","T"
371,1,0.99,0.99,20250702,1787,"You Sure Love To Ball","Seek And Shall Find: More Of The Best (1963-1981)","Marvin Gaye","R&B/Soul","","T"
372,1,0.99,0.99,20250702,1789,"Praise","Seek And Shall Find: More Of The Best (1963-1981)","Marvin Gaye","R&B/Soul","","T"
372,1,0.99,0.99,20250702,1791,"Down Under","The Best Of Men At Work","Men At Work","Rock","","T"
373,1,0.99,0.99,20250703,1793,"Be Good Johnny","The Best Of Men At Work","Men At Work","Rock","","T"
373,1,0.99,0.99,20250703,1795,"Down by the Sea","The Best Of Men At Work","Men At Work","Rock","","T"
373,1,0.99,0.99,20250703,1797,"It's a Mistake","The Best Of Men At Work","Men At Work","Rock","","T"
373,1,0.99,0.99,20250703,1799,"Shakes and Ladders","The Best Of Men At Work","Men At Work","Rock","","T"
374,1,0.99,0.99,20250704,1803,"Holier Than Thou","Black Album","Metallica","Metal","","T"
374,1,0.99,0.99,20250704,1807,"Through The Never","Black Album","Metallica","Metal","","T"
374,1,0.99,0.99,20250704,1811,"My Friend Of Misery","Black Album","Metallica","Metal","","T"
374,1,0.99,0.99,20250704,1815,"The Wait","Garage Inc. (Disc 2)","Metallica","Metal","","T"
374,1,0.99,0.99,20250704,1819,"Blitzkrieg","Garage Inc. (Disc 2)","Metallica","Metal","","T"
374,1,0.99,0.99,20250704,1823,"So What","Garage Inc. (Disc 2)","Metallica","Metal","","T"
375,1,0.99,0.99,20250707,1829,"Hit The Lights","Kill 'Em All","Metallica","Metal","","T"
375,1,0.99,0.99,20250707,1835,"Phantom Lord","Kill 'Em All","Metallica","Metal","","T"
375,1,0.99,0.99,20250707,1841,"The House Jack Built","Load","Metallica","Metal","","T"
375,1,0.99,0.99,20250707,1847,"Poor Twisted Me","Load","Metallica","Metal","","T"
375,1,0.99,0.99,20250707,1853,"Battery","Master Of Puppets","Metallica","Metal","","T"
375,1,0.99,0.99,20250707,1859,"Orion","Master Of Puppets","Metallica","Metal","","T"
375,1,0.99,0.99,20250707,1865,"Better Than You","ReLoad","Metallica","Metal","","T"
375,1,0.99,0.99,20250707,1871,"Low Man's Lyric","ReLoad","Metallica","Metal","","T"
375,1,0.99,0.99,20250707,1877,"Fade To Black","Ride The Lightning","Metallica","Metal","","T"
376,1,0.99,0.99,20250712,1886,"Invisible Kid","St. Anger","Metallica","Metal","","T"
376,1,0.99,0.99,20250712,1895,"Eye Of The Beholder","...And Justice For All","Metallica","Metal","","T"
376,1,0.99,0.99,20250712,1904,"The Duke","Miles Ahead","Miles Davis","Jazz","","T"
376,1,0.99,0.99,20250712,1913,"Blues For Pablo (Alternate Take)","Miles Ahead","Miles Davis","Jazz","","T"
376,1,0.99,0.99,20250712,1922,"Menestrel Das Alagoas","Milton Nascimento Ao Vivo","Milton Nascimento","Latin","","T"
376,1,0.99,0.99,20250712,1931,"Beijo Partido","Minas","Milton Nascimento","Latin","","T"
376,1,0.99,0.99,20250712,1940,"Norwegian Wood","Minas","Milton Nascimento","Latin","","T"
376,1,0.99,0.99,20250712,1949,"Jailbait","Ace Of Spades","Mot�rhead","Metal","","T"
376,1,0.99,0.99,20250712,1958,"O Que Vai Em Meu Cora��o","Demorou...","M�nica Marianno","World","","T"
376,1,0.99,0.99,20250712,1967,"A Mo�a e a Chuva","Demorou...","M�nica Marianno","World","","T"
376,1,0.99,0.99,20250712,1976,"Same Ol' Situation","Motley Crue Greatest Hits","M�tley Cr�e","Metal","","T"
376,1,0.99,0.99,20250712,1985,"Shout At The Devil","Motley Crue Greatest Hits","M�tley Cr�e","Metal","","T"
376,1,0.99,0.99,20250712,1994,"Spank Thru","From The Muddy Banks Of The Wishkah [Live]","Nirvana","Rock","","T"
376,1,0.99,0.99,20250712,2003,"Smells Like Teen Spirit","Nevermind","Nirvana","Rock","","T"
377,1,0.99,0.99,20250720,2017,"Sangue Latino","Compositores","O Ter�o","Rock","","T"
378,1,0.99,0.99,20250802,2018,"Folhas Secas","Compositores","O Ter�o","Rock","","T"
378,1,0.99,0.99,20250802,2019,"Poeira","Compositores","O Ter�o","Rock","","T"
379,1,0.99,0.99,20250802,2021,"Quem Mata A Mulher Mata O Melhor","Compositores","O Ter�o","Rock","","T"
379,1,0.99,0.99,20250802,2023,"O Bra�o Da Minha Guitarra","Compositores","O Ter�o","Rock","","T"
380,1,0.99,0.99,20250803,2025,"M�e Terra","Compositores","O Ter�o","Rock","","T"
380,1,0.99,0.99,20250803,2027,"Menino De Rua","Compositores","O Ter�o","Rock","","T"
380,1,0.99,0.99,20250803,2029,"Elza","Compositores","O Ter�o","Rock","","T"
380,1,0.99,0.99,20250803,2031,"Nossa Gente (Avisa L�)","Olodum","Olodum","Latin","","T"
381,1,0.99,0.99,20250804,2035,"Todo Amor (Asas Da Liberdade)","Olodum","Olodum","Latin","","T"
381,1,0.99,0.99,20250804,2039,"Jeito Faceiro","Olodum","Olodum","Latin","","T"
381,1,0.99,0.99,20250804,2043,"Olodum - Smile (Instrumental)","Olodum","Olodum","Latin","","T"
381,1,0.99,0.99,20250804,2047,"Um Amor Um Lugar","Ac�stico MTV","Os Paralamas Do Sucesso","Latin","","T"
381,1,0.99,0.99,20250804,2051,"Uns Dias","Ac�stico MTV","Os Paralamas Do Sucesso","Latin","","T"
381,1,0.99,0.99,20250804,2055,"Bras�lia 5:31","Ac�stico MTV","Os Paralamas Do Sucesso","Latin","","T"
382,1,0.99,0.99,20250807,2061,"Vamo Bat� Lata","Ac�stico MTV","Os Paralamas Do Sucesso","Latin","","T"
382,1,0.99,0.99,20250807,2067,"Mensagen De Amor (2000)","Arquivo II","Os Paralamas Do Sucesso","Latin","","T"
382,1,0.99,0.99,20250807,2073,"Saber Amar","Arquivo II","Os Paralamas Do Sucesso","Latin","","T"
382,1,0.99,0.99,20250807,2079,"Cinema Mudo","Arquivo Os Paralamas Do Sucesso","Os Paralamas Do Sucesso","Latin","","T"
382,1,0.99,0.99,20250807,2085,"Meu Erro","Arquivo Os Paralamas Do Sucesso","Os Paralamas Do Sucesso","Latin","","T"
382,1,0.99,0.99,20250807,2091,"Ser� Que Vai Chover?","Arquivo Os Paralamas Do Sucesso","Os Paralamas Do Sucesso","Latin","","T"
382,1,0.99,0.99,20250807,2097,"Mama I'm Coming Home","No More Tears (Remastered)","Ozzy Osbourne","Rock","","T"
382,1,0.99,0.99,20250807,2103,"Flying High Again","Tribute","Ozzy Osbourne","Metal","","T"
382,1,0.99,0.99,20250807,2109,"Paranoid","Tribute","Ozzy Osbourne","Metal","","T"
383,1,0.99,0.99,20250812,2118,"Most High","Walking Into Clarksdale","Page & Plant","Rock","","T"
383,1,0.99,0.99,20250812,2127,"Your Blue Room","Original Soundtracks 1","Passengers","Soundtrack","","T"
383,1,0.99,0.99,20250812,2136,"Plot 180","Original Soundtracks 1","Passengers","Soundtrack","","T"
383,1,0.99,0.99,20250812,2145,"Sanctuary","The Beast Live","Paul D'Ianno","Rock","","T"
383,1,0.99,0.99,20250812,2154,"Untitled","Live On Two Legs [Live]","Pearl Jam","Rock","","T"
383,1,0.99,0.99,20250812,2163,"Black","Live On Two Legs [Live]","Pearl Jam","Rock","","T"
383,1,0.99,0.99,20250812,2172,"Big Wave","Pearl Jam","Pearl Jam","Alternative & Punk","","T"
383,1,0.99,0.99,20250812,2181,"Cropduster","Riot Act","Pearl Jam","Rock","","T"
383,1,0.99,0.99,20250812,2190,"1/2 Full","Riot Act","Pearl Jam","Rock","","T"
383,1,0.99,0.99,20250812,2199,"Oceans","Ten","Pearl Jam","Rock","","T"
383,1,0.99,0.99,20250812,2208,"Dissident","Vs.","Pearl Jam","Rock","","T"
383,1,0.99,0.99,20250812,2217,"Don't Look Back","Greatest Hits","Lenny Kravitz","Reggae","","T"
383,1,0.99,0.99,20250812,2226,"Pick Myself Up","Greatest Hits","Lenny Kravitz","Reggae","","T"
383,1,0.99,0.99,20250812,2235,"Any Colour You Like","Dark Side Of The Moon","Pink Floyd","Rock","","T"
384,1,0.99,0.99,20250820,2249,"Rappers Reais","Os C�es Ladram Mas A Caravana N�o P�ra","Planet Hemp","Hip Hop/Rap","","T"
385,1,0.99,0.99,20250902,2250,"Nega Do Cabelo Duro","Os C�es Ladram Mas A Caravana N�o P�ra","Planet Hemp","Hip Hop/Rap","","T"
385,1,0.99,0.99,20250902,2251,"Hemp Family","Os C�es Ladram Mas A Caravana N�o P�ra","Planet Hemp","Hip Hop/Rap","","T"
386,1,0.99,0.99,20250902,2253,"Se Liga","Os C�es Ladram Mas A Caravana N�o P�ra","Planet Hemp","Hip Hop/Rap","","T"
386,1,0.99,0.99,20250902,2255,"Another One Bites The Dust","Greatest Hits I","Queen","Rock","","T"
387,1,0.99,0.99,20250903,2257,"Fat Bottomed Girls","Greatest Hits I","Queen","Rock","","T"
387,1,0.99,0.99,20250903,2259,"You're My Best Friend","Greatest Hits I","Queen","Rock","","T"
387,1,0.99,0.99,20250903,2261,"Save Me","Greatest Hits I","Queen","Rock","","T"
387,1,0.99,0.99,20250903,2263,"Somebody To Love","Greatest Hits I","Queen","Rock","","T"
388,1,0.99,0.99,20250904,2267,"Flash","Greatest Hits I","Queen","Rock","","T"
388,1,0.99,0.99,20250904,2271,"We Will Rock You","News Of The World","Queen","Rock","","T"
388,1,0.99,0.99,20250904,2275,"Spread Your Wings","News Of The World","Queen","Rock","","T"
388,1,0.99,0.99,20250904,2279,"Who Needs You","News Of The World","Queen","Rock","","T"
388,1,0.99,0.99,20250904,2283,"Me In Honey","Out Of Time","R.E.M. Feat. Kate Pearson","Alternative & Punk","","T"
388,1,0.99,0.99,20250904,2287,"You Are The Everything","Green","R.E.M.","Alternative & Punk","","T"
389,1,0.99,0.99,20250907,2293,"Hairshirt","Green","R.E.M.","Alternative & Punk","","T"
389,1,0.99,0.99,20250907,2299,"Undertow","New Adventures In Hi-Fi","R.E.M.","Rock","","T"
389,1,0.99,0.99,20250907,2305,"Binky The Doormat","New Adventures In Hi-Fi","R.E.M.","Rock","","T"
389,1,0.99,0.99,20250907,2311,"Low","Out Of Time","R.E.M. Feat. Kate Pearson","Alternative & Punk","","T"
389,1,0.99,0.99,20250907,2317,"Country Feedback","Out Of Time","R.E.M. Feat. Kate Pearson","Alternative & Punk","","T"
389,1,0.99,0.99,20250907,2323,"Don't Go Back To Rockville","The Best Of R.E.M.: The IRS Years","R.E.M.","Alternative & Punk","","T"
389,1,0.99,0.99,20250907,2329,"I Believe","The Best Of R.E.M.: The IRS Years","R.E.M.","Alternative & Punk","","T"
389,1,0.99,0.99,20250907,2335,"A Sua","Cesta B�sica","Raimundos","Alternative & Punk","","T"
389,1,0.99,0.99,20250907,2341,"B�-a-B�","Cesta B�sica","Raimundos","Alternative & Punk","","T"
